Datetime,Tweet Id,Text,Username
2022-11-26 19:26:25+00:00,1596586188630007810,"New release [Amazon, $1,399.99, 11/16/22]: ZOTAC Gaming GeForce RTX 4080 16GB AMP Extreme AIRO 16GB GDDR6X 256-bit 22.4 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0...

🛒 https://t.co/nU7Cr4vM7p 

🛍 https://t.co/kdaw7nxLW1

 ⏰ 19:26:03 #ad https://t.co/5Ebanqvbrb",MrOnlineDealz
2022-11-26 19:26:09+00:00,1596586123312377856,@rtx_f24 لا مره م طلع صح,keoy_12
2022-11-26 19:26:07+00:00,1596586115653304320,"New release [Amazon, $1,399.99, 11/16/22]: ZOTAC Gaming GeForce RTX 4080 16GB AMP Extreme AIRO 16GB GDDR6X 256-bit 22.4 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0...

🛒 https://t.co/Zqq4l7DAsy 

🛍 https://t.co/kMp2UJaGdq

 ⏰ 19:26:03 #ad https://t.co/YhuSDN66yz",LeBlarstOfTimes
2022-11-26 19:25:34+00:00,1596585976184426497,"🟢 [Saturn]: ZOTAC ZOTAC GAMING GeForce RTX 4080 Trinity OC (ZT-D40810J-10P) (NVIDIA, Grafikkarte) now availble! 🟢

💰 Price:1559€
🔗 Link: https://t.co/qQCmaCpBN7* ＊

🕐: 20:25:34",Datenheim_GPU
2022-11-26 19:25:26+00:00,1596585940947914753,"(UK) In Stock: GIGABYTE GeForce RTX 3060 Vision OC 12G (REV2.0) Graphics Card, [...] - £418.00
URL: https://t.co/Err4TKb4Wo
ATC: https://t.co/1zgkoYiBHc
#RTX3060 #gpudrops #GPUalert #InStock",gpudrops_uk
2022-11-26 19:25:25+00:00,1596585936942690304,"#Amazonタイムセール祭り ブラックフライデーでお得！ヤフオク,ラクマ,メルカリより安い可能性。Crucial クルーシャル SSD 480GB BX500 内蔵型SSD SATA3 2.5インチ 7mm 3年保証 CT480BX500SSD1 [並行輸入...
https://t.co/PzY2nux1rC",rtx_windows11
2022-11-26 19:25:24+00:00,1596585933499142144,@c_9sz شف حسابي و انسب تشكيله ضد بولندا اليوم والله حرام مباراه في الجيب تضيع,KKAASSDDFFee66
2022-11-26 19:25:19+00:00,1596585913542668290,@flj520 女优叫什么名字？,CJJRy1rtxDMJpx0
2022-11-26 19:25:08+00:00,1596585867375775749,"🟢 [MediaMarkt]: ZOTAC ZOTAC GAMING GeForce RTX 4080 AMP EXTREME AIRO (ZT-D40810B-10P) (NVIDIA, Grafikkarte) now availble! 🟢

💰 Price:1619€
🔗 Link: https://t.co/p2RXsstICt* ＊

🕐: 20:25:08",Datenheim_GPU
2022-11-26 19:25:04+00:00,1596585851517009920,"[$419.99]
XFX - Speedster SWFT309 AMD Radeon RX 6700 XT 12GB GDDR6 PCI
#radeon6700XT
Source: Best Buy checker
Reason: Add to Cart button

Get the Inventory Bot app to be notified 2 minutes faster

🛒: https://t.co/IcaowhC0Gn

02:23:01.8860 PM EST #Ad

https://t.co/xmfiuqW2on",BotInventory
